FED
Job,Fabrication Site,Type of Work,Number,Work Description,Delivery,PM,Shipped?,Dwgs Needed in Shop,GoogleSheetRowNumber,GoogleSheetLink
2222,FED,Sequence,,Bethesda - Remainder,7/1/2024,Brian H,,5/13/2024,4880,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4880
2222,FED,Sequence,,Riggs Road,12/1/2024,Brian H,,10/13/2024,4886,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4886
2222,FED,Sequence,,Piney Branch ,12/1/2024,Brian H,,10/13/2024,4885,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4885
2222,FED,Sequence,,Adelphi Road,11/25/24,Brian H,,10/7/2024,4884,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4884
2222,FED,Sequence,,Long Branch,11/8/2024,Brian H,,9/20/2024,4883,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4883
2222,FED,Sequence,,Lyttonsville,8/26/2024,Brian H,,7/8/2024,4882,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4882
2222,FED,Sequence,,Campus Center,8/8/2024,Brian H,,6/20/2024,4881,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4881
2222,FED,Sequence,,Tacoma Langley,12/1/2024,Brian H,,10/13/2024,4887,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4887
2222,FED,Sequence,,Manchester,12/23/2024,Brian H,,11/4/2024,4888,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4888
2222,FED,Sequence,,Woodside/16th,3/21/2024,Brian H,,2/1/2024,4878,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4878
2222,FED,Sequence,,New Carrolton,3/15/2024,Brian H,,1/26/2024,4877,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4877
2222,FED,Sequence,,East Campus,1/12/2024,Brian H,,11/24/2023,4876,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4876
2222,FED,Sequence,,College Park,1/12/2024,Brian H,,11/24/2023,4875,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4875
2222,FED,Sequence,,Beacon Heights,10/1/2023,Brian H,,8/13/2023,4874,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4874
2222,FED,Sequence,,Dale Drive,6/2/2024,Brian H,,4/14/2024,4879,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4879
